0.0,-0.0,-0.0
0.1,-0.020746728624390916,-0.0006690353836892808
0.2,-0.041286162794323615,-0.00139931642395446
0.30000000000000004,-0.06141307927300639,-0.0022537610937983722
0.4,-0.08092637656405828,-0.0032978478684966487
0.5,-0.0996310842511856,-0.004599043483263249
0.6000000000000001,-0.11734031107813292,-0.006224305660656375
0.7000000000000001,-0.1338771123043374,-0.008235500188129668
0.8,-0.1490762576782866,-0.0106829432467233
0.9,-0.16278588236357347,-0.013597676478548936
1.0,-0.17486900432214206,-0.01698344352721963
1.1,-0.18520489299353138,-0.020809590968074852
1.2000000000000002,-0.1936902755947275,-0.025006194492174026
1.3,-0.2002403689876738,-0.029462564980743258
1.4000000000000001,-0.20478972680436106,-0.03402991031536508
1.5,-0.20729289336530254,-0.03852835994107137
1.6,-0.20772485785765832,-0.0427578925197814
1.7000000000000002,-0.20608130423500917,-0.04651206817296525
1.8,-0.20237865434186605,-0.049592986727458724
1.9000000000000001,-0.19665390383202788,-0.0518256752848628
2.0,-0.18896425252023807,-0.053070200413469
2.1,-0.17938653286054324,-0.053230182078220036
2.2,-0.16801644226180984,-0.05225697509083454
2.3000000000000003,-0.15496758691084817,-0.05014945605006315
2.4000000000000004,-0.14037034665694695,-0.04694997766606683
2.5,-0.12437057229951713,-0.042737519115162104
2.6,-0.1071281282951158,-0.03761930645690931
2.7,-0.08881529544464074,-0.03172218912930527
2.8000000000000003,-0.06961504952051621,-0.025184870581253103
2.9000000000000004,-0.049719233033258585,-0.018151765929584916
3.0,-0.02932663840452608,-0.010768869847224376
3.1,-0.008641021698953262,-0.0031816300479411636
3.2,0.012130933239093486,0.004465514014064235
3.3000000000000003,0.032781679902168605,0.012028519523500557
3.4000000000000004,0.05310488285584393,0.01936279977417948
3.5,0.07289747937416395,0.026322743741740474
3.6,0.09196170837528038,0.032762421628910764
3.7,0.11010708638481023,0.03853803303458709
3.8000000000000003,0.12715231078374675,0.04351238689134959
3.9000000000000004,0.14292707132429788,0.04756135510149825
4.0,0.15727375181358488,0.05058184963077689
4.1000000000000005,0.17004900496254113,0.052500489009547076
4.2,0.18112518466463914,0.053281813046178524
4.3,0.19039162139359403,0.05293474638915118
4.4,0.1977557279766868,0.05151606153623528
4.5,0.20314392469518902,0.049129876744583634
4.6000000000000005,0.20650237446859063,0.04592272335889559
4.7,0.20779752077691155,0.04207435769594588
4.800000000000001,0.20701642294635758,0.037785160173959234
4.9,0.204166885448255,0.03326152615838218
5.0,0.19927737991935296,0.02870099037379016
5.1000000000000005,0.19239676068264058,0.024278866092672588
5.2,0.18359377661110082,0.020137913041092977
5.300000000000001,0.1729563842116968,0.01638203281039236
5.4,0.160590868793029,0.013074337620858403
5.5,0.14662078249766478,0.010239279877315379
5.6000000000000005,0.13118570980997069,0.007867987866016248
5.7,0.11443987287408576,0.005925611731682067
5.800000000000001,0.09655059055723535,0.004359377200597478
5.9,0.07769660665491916,0.0031061562738432455
6.0,0.05806630394199056,0.002098641424466201
6.1000000000000005,0.03785582191424157,0.0012695818655913285
6.2,0.017267097027396674,0.0005539366060944933
6.300000000000001,-0.0034941549852027408,-0.00011083837169626021
6.4,-0.024220494556203898,-0.0007858617118750948
6.5,-0.04470483095183052,-0.0015325551936642833
6.6000000000000005,-0.06474249145403903,-0.002414237437637663
6.7,-0.08413326638266096,-0.003496809316319368
6.800000000000001,-0.10268340952434782,-0.004847883296011081
6.9,-0.12020757398068967,-0.006533937245797832
7.0,-0.13653066409315748,-0.00861539076047362
7.1000000000000005,-0.1514895849410438,-0.011139881267931095
7.2,-0.16493487193199818,-0.014134412492398482
7.300000000000001,-0.17673218420282816,-0.017597396244330626
7.4,-0.18676364690899638,-0.021491837563311918
7.5,-0.1949290289911036,-0.02574095597696128
7.6000000000000005,-0.20114674465050192,-0.030227349592102434
7.7,-0.20535466852762604,-0.034796393566710715
7.800000000000001,-0.2075107564380506,-0.03926397158967186
7.9,-0.2075934654640824,-0.043427967662840135
8.0,-0.20560196920447338,-0.04708232452588588
8.1,-0.20155616603154838,-0.05003203303002724
8.200000000000001,-0.1954964802732465,-0.05210724924144838
8.3,-0.18748345830659902,-0.05317488006580129
8.4,-0.17759716359834374,-0.05314640204008063
8.5,-0.16593637673723094,-0.0519812899251717
8.6,-0.15261760845103328,-0.049686104757247135
8.700000000000001,-0.13777393546986663,-0.04630989511237232
8.8,-0.1215536708674935,-0.04193699794794728
8.9,-0.10411888216611383,-0.0366785309770733
9.0,-0.08564377201125697,-0.030663843522981807
9.1,-0.06631293759653074,-0.024032976875258755
9.200000000000001,-0.046319526229482426,-0.01693084406500773
9.3,-0.025863305467549186,-0.009503445322493007
9.4,-0.005148667106656332,-0.0018960533952624397
9.5,0.015617415034043165,0.0057470204859011685
9.600000000000001,0.03622745312615391,0.013281705074386824
9.700000000000001,0.056475518481831626,0.020563251134427
9.8,0.07615929912516328,0.027445902974461273
9.9,0.09508212122655352,0.03378386420393722
10.0,0.11305491420261862,0.039434075918867245
